reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
1b4879a7-274c-4bda-bb20-c0126f3b6e7e,peace Nabbosa,https://play-lh.googleusercontent.com/a/ACg8ocL5K9tnvQIDsg0GHDh6ky_V5TbB-JnNjaVRCBgdApehY7ZDzw=mo,interesting,5,0,15.8.1,2024-05-14 18:40:34,,,15.8.1
1c44559d-c843-45f3-a7d5-cda2e4f11b13,Arshak Rostomyan,https://play-lh.googleusercontent.com/a/ACg8ocKHD3ya15imrww-qR_OCSWAhCBagoWe6CFCc5wR7ZTWEiRzjQ=mo,great as usual,5,0,15.8.1,2024-05-14 18:36:11,,,15.8.1
6af1a602-577d-4a5a-b39b-45cf966e8624,Enoch Chibike,https://play-lh.googleusercontent.com/a/ACg8ocKd7BpZDKElQ9mZXuEfzwRvvvTQ71JY76wawCohfGagDX-g8w=mo,"It's a rip off guys, don't try using the paid features They bring fake likes to lure you into subscribing and when you do you no longer get likes or they start sending fake notifications of someone who liked you when in fact no one did.",1,0,15.8.1,2024-05-14 18:34:23,,,15.8.1
076bbf83-4c8c-44c5-9af0-d82ccccc2d6d,1MatthewFL,https://play-lh.googleusercontent.com/a-/ALV-UjXtv-U5NLOmwt4tRXVZHgiYCavqmtAOn5QOhrkk0simr-uDHEk,Terrible I was not able to join It,1,0,15.6.1,2024-05-14 18:28:25,,,15.6.1
61f68432-f3d2-4219-a733-ed7229d9838e,Steven Meyerstein,https://play-lh.googleusercontent.com/a-/ALV-UjWsxmABCroJD2g2H8Z7wueZYM1_AuVUR0qj95Mc9h1907KiWFSv,"App hasn't worked properly in months, no new likes, never match with anyone and every time I log in all I get are the same profiles over and over again regardless of if I swipe left or right on them..and I mean EVERY TIME, I can close the app and immediately reopen it to get exactly the same profiles just in a slightly different order, don't even get the little ""oops you missed a match"" message anymore, literally nothing, and the matches I have from the past well it won't open their profiles",1,1,15.8.1,2024-05-14 18:26:58,,,15.8.1
7818fb41-ee85-4e25-bbbf-23eb2c49b54e,Shaman Paswan,https://play-lh.googleusercontent.com/a/ACg8ocJHOLGdrGFTGgm2tZBrpYPz78DassxUZDodECS6IovD9-lqrQ=mo,nice aap ha bhai log,5,0,15.8.1,2024-05-14 18:11:11,,,15.8.1
848d794d-3ae4-40f4-957f-25d2ee9fd571,Madeline Larrow,https://play-lh.googleusercontent.com/a-/ALV-UjW3rrHgvO1a5ZYUGlgzLeZEf1_sZcRHp2Tvck6M1eN0oTPWtyZb,My account is broken but despite reaching out many times nothing has been fixed or resolved. Customer support is slow and completely unhelpful.,1,0,15.8.1,2024-05-14 17:58:36,,,15.8.1
7bb0211a-2c38-4217-ac32-2200c27e9b90,Michael Overstreet,https://play-lh.googleusercontent.com/a-/ALV-UjXvTDzIbHjLckOFQKEwwU8-SdMdmz8Nr3zroDzqe6SGtmke0bQ,fast response,3,0,15.8.1,2024-05-14 17:57:08,,,15.8.1
413eea51-b998-4dfe-af0d-42c3e1202cc9,Arman khan Khan,https://play-lh.googleusercontent.com/a/ACg8ocLmipeS3NKEOhuBmCUUR9lSh8QtRlNz4l4stk4Musxuxkw6Bw=mo,girls,2,0,15.8.1,2024-05-14 17:49:50,,,15.8.1
f7ef62a5-fa53-418b-beb4-bdfadbc3ad00,Макс Копер,https://play-lh.googleusercontent.com/a/ACg8ocK5EdyYd96OxLFc8gFYhNq5WPXASxVEC7PLeMV1r7y8zLff-g=mo,it's ok,4,0,15.7.1,2024-05-14 17:26:26,,,15.7.1
aa907e15-ea5f-406a-b524-0779c065608f,Boss Anceros,https://play-lh.googleusercontent.com/a/ACg8ocLJPSojWE-KvxyUQI17GJUuYoz-fFWaSmCgMDZaJSEjbjuWyQ=mo,as soon as you stop paying extra on top of the monthly membership you stop getting likes from other members.,1,0,15.7.1,2024-05-14 17:12:29,,,15.7.1
ec7e652b-3ab0-41a8-92d7-eca283f3e5f5,Fernando Romero,https://play-lh.googleusercontent.com/a/ACg8ocIjZe3zclR3JSNsCTULCSsmBEa6reX1nmq7lgI3iAMI6upjhOo=mo,50% ads and 49% fake verified people.,1,0,15.7.1,2024-05-14 17:10:56,,,15.7.1
fc1fc281-f4a5-44fb-abc9-2624a437aeef,Marlos Townsend,https://play-lh.googleusercontent.com/a-/ALV-UjWOqicDh5oWpCHzs--SbpZUoyXqfyQAtsF8vvwOWMGkncwBTAf0IQ,Anyone else get permanently banned for no reason at all?,1,0,14.19.0,2024-05-14 17:05:52,,,14.19.0
3d0028b9-e50f-48da-92cc-666fbb70236e,D E E P A N DP,https://play-lh.googleusercontent.com/a-/ALV-UjUjJm73lihjkznq6T8rM4CZGjrtMindmt91SZNGV3XPpFosaXs,Paid version is also waste don't install it's won't worka,1,0,,2024-05-14 17:03:02,,,
720f1d43-c2f1-4539-88ca-8197d2f6da7a,Phoe La Pyae,https://play-lh.googleusercontent.com/a/ACg8ocLzQGxgfHpiMNbZJtID-vVJhXaNoU-ozmslsmLozH3ynKEhjg=mo,good,5,0,15.8.1,2024-05-14 16:42:56,,,15.8.1
7bc78ba2-ac34-437c-b1f0-ad98557a6ddd,D Ky,https://play-lh.googleusercontent.com/a/ACg8ocLG4o0kYUgN7rJJK4ptpi-ptVtR3k1h0JANzgnXFxPdB4enfQ=mo,Worst app,1,0,,2024-05-14 16:20:20,,,
a223b015-c2d0-46c8-b15a-e7f7043e4051,Tebogo Bob Mkhari,https://play-lh.googleusercontent.com/a/ACg8ocL1zOa3iqKGD8R-nInuPkItDzYxyntn5ItxiyramW8d5DKw9Q=mo,well interesting I really like this s**t,5,0,15.8.1,2024-05-14 16:04:19,,,15.8.1
ae8b9632-7a74-4fc0-94fd-fb1f39e92be5,callum rooney,https://play-lh.googleusercontent.com/a/ACg8ocIf79xpKHijSiEJVeQoqbeTovBqtuk-OcpEui7ZLJ5xKXgPrQ=mo,"Asked for a refund and got banned from the app, excellent customer service your providing tinder 👍",1,0,14.18.0,2024-05-14 16:02:27,,,14.18.0
